"wk_strt_dt","guests.x","DIRECT_MAIL_S","PRINT_S","PAID_SEARCH_S","PRINT_CONSUMER_S","PRINT_TRADE_S","DISPLAY_ALL_PHD_S","DISPLAY_PHD","DISPLAY_ZIMM","DISPLAY_WITH_CC_S","DISPLAY_ZIMM_OTHER_S","DISPLAY_ALL_S","DISPLAY_PROGRAMMATIC_S","PAID_SOCIAL_S","DISPLAY_CRUISE_CRITIC_S","DISPLAY_S","OLV_S","Display.PHD_Programmatic.S","Search.Bing.Yahoo_S","Search.Google.AdWords_S","Social.FB_S","Social.Other_S","Display.Endemic_Luxury_S","Display.Endemic_Cruises_S2","Display_Other_S2","directmail_I","revenue","Connected_TV.Hulu.I","Connected_TV.Programmatic_Video.I","Display.Afar_Media._LLC.I","Display.Amazon.I","Display.Bloomberg.I","Display.Conde_Nast.I","Display.Cruise_Critic.I","Display.CruiseCritic.I","Display.Dot_Dash_Meredith.I","Display.Hulu.I","Display.Kargo.I","Display.Kerv.I","Display.Luxury_Link.I","Display.Martini_Media.I","Display.Meredith_Corporation.I","Display.Meredith_Interactive.I","Display.MyPoints._Inc.I","Display.Northstar_Travel_Group.I","Display.PHD_Programmatic.I","Display.Programmatic_Display.I","Display.Questex_Media_Group.I","Display.Robb_Report.I","Display.Sojern.I","Display.The_Wall_Street_Journal.I","Display.The_Wall_Street_Journal_Online.I","Display.Travel_And_Leisure.com.I","Display.Travel_Curator.I","Display.Travel_Relations.I","Display.Trip_Advisor.I","Display.Wall_Street_Journal.I","Display.Worth_International_Media.I","Display.Zefr.I","Display.demandbase.com.I","Online_Video.Amazon.I","Online_Video.Dot_Dash_Meredith.I","Online_Video.Kargo.I","Online_Video.NBC_Universal_._NBC_Sports.I","Online_Video.Northstar_Travel_Group.I","Online_Video.Programmatic_Video.I","Online_Video.Questex_Media_Group.I","Online_Video.Worth_International_Media.I","Online_Video.YouTube.I","Paid_Search.Bing_Ads.I","Paid_Search.Google_AdWords.I","Paid_Social.Facebook.I","Search.Bing_Ads.I","Search.Google_AdWords.I","Search.Yahoo_Gemini.I","Social.FB_IG.I","Social.Facebook.I","Social.Instagram.I","Social.LinkedIn.I","Social.Linkedin.I","Social.Pinterest.I","Connected_TV.Hulu.S","Connected_TV.Programmatic_Video.S","Display.Afar_Media._LLC.S","Display.Amazon.S","Display.Bloomberg.S","Display.Conde_Nast.S","Display.Cruise_Critic.S","Display.CruiseCritic.S","Display.Dot_Dash_Meredith.S","Display.Hulu.S","Display.Kargo.S","Display.Kerv.S","Display.Luxury_Link.S","Display.Martini_Media.S","Display.Meredith_Corporation.S","Display.Meredith_Interactive.S","Display.MyPoints._Inc.S","Display.Northstar_Travel_Group.S","Display.PHD_Programmatic.S.1","Display.Programmatic_Display.S","Display.Questex_Media_Group.S","Display.Robb_Report.S","Display.Sojern.S","Display.The_Wall_Street_Journal.S","Display.The_Wall_Street_Journal_Online.S","Display.Travel_And_Leisure.com.S","Display.Travel_Curator.S","Display.Travel_Relations.S","Display.Trip_Advisor.S","Display.Wall_Street_Journal.S","Display.Worth_International_Media.S","Display.Zefr.S","Display.demandbase.com.S","Online_Video.Amazon.S","Online_Video.Dot_Dash_Meredith.S","Online_Video.Kargo.S","Online_Video.NBC_Universal_._NBC_Sports.S","Online_Video.Northstar_Travel_Group.S","Online_Video.Programmatic_Video.S","Online_Video.Questex_Media_Group.S","Online_Video.Worth_International_Media.S","Online_Video.YouTube.S","Paid_Search.Bing_Ads.S","Paid_Search.Google_AdWords.S","Paid_Social.Facebook.S","Search.Bing_Ads.S","Search.Google_AdWords.S","Search.Yahoo_Gemini.S","Social.FB_IG.S","Social.Facebook.S","Social.Instagram.S","Social.LinkedIn.S","Social.Linkedin.S","Social.Pinterest.S","guests.y","google_trend_SBN","google_trend_COVID","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
2019-10-13,282,223050.905,844.4,47777.89,844.4,0,20930.42252,7090.46092,0,13839.9616,12216.3106,13839.9616,7090.46092,7059.36,1623.651,12216.3106,0,7090.46092,6983.5,40794.39,7059.36,0,1050.381,10048.3516,1117.578,137509.25,1948968.21,0,0,0,0,0,771793,0,84359,0,0,0,0,0,0,0,0,0,0,1515354,0,0,0,211634,0,0,0,0,0,0,0,0,0,55655,0,0,0,0,0,0,0,0,0,0,0,0,112338,98904,0,0,409764,0,0,0,0,0,0,0,0,0,10048.3516,0,1623.651,0,0,0,0,0,0,0,0,0,0,7090.46092,0,0,0,1050.381,0,0,0,0,0,0,0,0,0,1117.578,0,0,0,0,0,0,0,0,0,0,0,0,6983.5,40794.39,0,0,7059.36,0,0,0,0,282,59,-1,0,0,0,0,0,0
2019-10-20,220,223050.905,844.4,57565.82509,844.4,0,22441.55702,7254.163851,0,15187.39317,12022.06717,15187.39317,7254.163851,3564.07,3165.326,12022.06717,0,7254.163851,8673.31,48892.51509,3564.07,0,1130.121,8492.94817,2398.998,137509.25,1499777.57,0,0,0,0,0,661169,0,186008,0,0,0,0,0,0,0,0,0,0,1545375,0,0,0,234179,0,0,0,0,0,0,0,0,0,116592,0,0,0,0,0,0,0,0,0,0,0,0,153933,154364,0,0,250605,0,0,0,0,0,0,0,0,0,8492.94817,0,3165.326,0,0,0,0,0,0,0,0,0,0,7254.163851,0,0,0,1130.121,0,0,0,0,0,0,0,0,0,2398.998,0,0,0,0,0,0,0,0,0,0,0,0,8673.31,48892.51509,0,0,3564.07,0,0,0,0,220,70,-1,0,0,0,0,0,0
2019-10-27,442,223050.905,844.4,63909.95,844.4,0,23774.86326,7139.678495,0,16635.18476,14345.90176,16635.18476,7139.678495,4969.88,2289.283,14345.90176,0,7139.678495,10902.23,53007.72,4969.88,0,2682.136,9595.51776,2068.248,137509.25,3569590.52,0,0,0,0,0,725286,0,149885,0,0,0,0,0,0,0,0,0,0,1508047,0,0,0,541248,0,0,0,0,0,0,0,0,0,100954,0,0,0,0,0,0,0,0,0,0,0,0,266841,186165,0,0,307722,0,0,0,0,0,0,0,0,0,9595.51776,0,2289.283,0,0,0,0,0,0,0,0,0,0,7139.678495,0,0,0,2682.136,0,0,0,0,0,0,0,0,0,2068.248,0,0,0,0,0,0,0,0,0,0,0,0,10902.23,53007.72,0,0,4969.88,0,0,0,0,442,65,0,0,0,0,0,0,0
2019-11-03,218,151741.7075,844.4,64433.9,844.4,0,27196.06001,11936.16745,0,15259.89256,12550.04056,15259.89256,11936.16745,11369.65,2709.852,12550.04056,0,11936.16745,12282.62,52151.28,11369.65,0,3395.252,8740.08055,414.708014,68403.5,1406621.09,0,0,0,0,0,645627,0,170608,0,0,0,0,0,0,0,0,0,0,3159088,0,0,0,671806,0,11,0,0,0,0,0,0,0,102036,0,0,0,0,0,0,0,0,0,0,0,0,304912,191506,0,0,867879,0,0,0,0,0,0,0,0,0,8740.08055,0,2709.852,0,0,0,0,0,0,0,0,0,0,11936.16745,0,0,0,3395.252,0,0,0,0,0,0,0,0,0,414.708014,0,0,0,0,0,0,0,0,0,0,0,0,12282.62,52151.28,0,0,11369.65,0,0,0,0,218,68,0,0,0,0,0,0,0
2019-11-10,389,151741.7075,4555.5,134555.11,4555.5,0,31540.62615,21569.08465,0,9971.5415,7553.9295,9971.5415,21569.08465,22124.45,2417.612,7553.9295,0,21569.08465,16059.47,118495.64,22124.45,0,4214.506,3339.4235,0,68403.5,1805508.18,0,0,0,0,0,136303,0,154947,0,0,0,0,0,0,0,0,0,0,5610763,0,0,0,837220,0,0,0,0,0,0,0,0,0,69797,0,0,0,0,0,0,0,0,0,0,0,0,370235,69338,0,0,1675983,0,0,0,0,0,0,0,0,0,3339.4235,0,2417.612,0,0,0,0,0,0,0,0,0,0,21569.08465,0,0,0,4214.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16059.47,118495.64,0,0,22124.45,0,0,0,0,389,66,0,0,0,0,0,0,0
2019-11-17,124,151741.7075,4555.5,201140.12,4555.5,0,79658.3768,21738.4028,0,57919.974,55797.718,57919.974,21738.4028,18449.25,2122.256,55797.718,0,21738.4028,17146.15,183993.97,18449.25,0,53122.563,2675.155,0,68403.5,855383.89,0,0,0,0,0,109190,0,133818,0,0,0,0,0,0,0,0,0,0,5905856,0,0,0,10616178,0,0,0,0,0,0,0,0,0,35436,0,0,0,0,0,0,0,0,0,0,0,0,388084,212648,0,0,836542,0,0,0,0,0,0,0,0,0,2675.155,0,2122.256,0,0,0,0,0,0,0,0,0,0,21738.4028,0,0,0,53122.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17146.15,183993.97,0,0,18449.25,0,0,0,0,124,51,0,0,0,0,0,0,0
2019-11-24,87,151741.7075,4555.5,101836.44,4555.5,0,47104.39555,25059.04055,0,22045.355,20650.517,22045.355,25059.04055,11283.33,1394.837999,20650.517,0,25059.04055,19139.01,82697.43,11283.33,0,18668.222,1982.295,0,68403.5,702286.83,0,0,0,0,0,80910,0,84340,0,0,0,0,0,0,0,0,0,0,6546899,0,0,0,3727213,0,0,0,0,0,0,0,0,0,199690,0,0,0,0,0,0,0,0,0,0,0,0,442687,149837,0,0,483966,0,0,0,0,0,0,0,0,0,1982.295,0,1394.837999,0,0,0,0,0,0,0,0,0,0,25059.04055,0,0,0,18668.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19139.01,82697.43,0,0,11283.33,0,0,0,0,87,46,0,0,0,0,0,0,0
2019-12-01,100,233989.982,4555.5,152968.78,4555.5,0,12503.69363,8391.671626,0,4112.022,2878.998,4112.022,8391.671626,4456.51,1233.024,2878.998,0,8391.671626,17595.31,135373.47,4456.51,0,2878.998,0,0,101473.6,741884.31,0,0,0,0,0,0,0,49718,0,0,0,0,0,0,0,0,0,0,2540202,0,0,0,480002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554539,422460,0,0,146744,0,0,0,0,0,0,0,0,0,0,0,1233.024,0,0,0,0,0,0,0,0,0,0,8391.671626,0,0,0,2878.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17595.31,135373.47,0,0,4456.51,0,0,0,0,100,61,0,0,0,0,0,0,0
2019-12-08,94,233989.982,13145.875,145500.93,13145.875,0,11872.2547,7765.796384,0,4106.45832,2931.05832,4106.45832,7765.796384,4021.78,1175.4,2931.05832,0,7765.796384,13606.97,131893.96,4021.78,0,2930.826,0.23232,0,101473.6,682921.07,0,0,0,0,0,0,0,46719,0,0,0,0,0,0,0,0,0,0,2026710,0,0,0,488474,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412412,364013,0,0,161726,0,0,0,0,0,0,0,0,0,0,0,1175.4,0,0,0,0,0,0,0,0,0,0,7765.796384,0,0,0,2930.826,0,0,0,0,0,0,0.23232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13606.97,131893.96,0,0,4021.78,0,0,0,0,94,57,0,0,0,0,0,0,0
2019-12-15,120,233989.982,13145.875,91978.87,13145.875,0,31805.22031,9581.173751,0,22224.04656,21110.90256,22224.04656,9581.173751,4671.36,1113.144,21110.90256,0,9581.173751,12048.48,79930.39,4671.36,0,2490.048,18620.85456,0,101473.6,826576.08,0,0,0,0,0,0,0,667062,0,0,0,0,0,0,0,0,0,0,2843617,0,0,0,415008,0,0,0,0,0,0,686781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180397,129830,0,0,192227,0,0,0,0,0,0,0,0,0,0,0,1113.144,0,0,0,0,0,0,0,0,0,0,9581.173751,0,0,0,2490.048,0,0,0,0,0,0,18620.85456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12048.48,79930.39,0,0,4671.36,0,0,0,0,120,52,0,0,0,0,0,0,0
2019-12-22,71,233989.982,13145.875,56240.99,13145.875,0,28983.57727,9152.004787,0,19831.57248,18808.86048,19831.57248,9152.004787,84326.48,1022.712,18808.86048,0,9152.004787,6458.37,49782.62,84326.48,0,1862.22,16946.64048,0,101473.6,566383.41,0,0,0,0,0,0,0,585360,0,0,0,0,0,0,0,0,0,0,1854576,0,0,0,310376,0,0,0,0,0,0,630513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87913,160194,0,0,1691979,0,0,0,0,0,0,0,0,0,0,0,1022.712,0,0,0,0,0,0,0,0,0,0,9152.004787,0,0,0,1862.22,0,0,0,0,0,0,16946.64048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6458.37,49782.62,0,0,84326.48,0,0,0,0,71,62,0,0,0,0,0,0,0
2019-12-29,81,233989.982,13145.875,47898.05,13145.875,0,30309.93656,9567.862643,0,20742.07392,19614.00192,20742.07392,9567.862643,50546.52,1128.072,19614.00192,0,9567.862643,6024.05,41874,50546.52,0,2176.992,17437.00992,0,101473.6,613496.37,0,0,0,0,0,0,0,166492,0,0,0,0,0,0,0,0,0,0,1844602,0,0,0,362829,0,0,0,0,0,0,645191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83836,189303,0,0,1156637,0,0,0,0,0,0,0,0,0,0,0,1128.072,0,0,0,0,0,0,0,0,0,0,9567.862643,0,0,0,2176.992,0,0,0,0,0,0,17437.00992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6024.05,41874,0,0,50546.52,0,0,0,0,81,83,0,0,0,0,0,0,0
2020-01-05,63,0,24741.908,64200.03,14390.7,10351.208,30347.61797,9570.487253,0,20777.13072,19584.71472,20777.13072,9570.487253,3815.89,1192.416,19584.71472,0,9570.487253,12978.82,51221.21,3815.89,0,2304.666,17280.04872,0,0,524067.05,0,0,0,0,0,0,0,70240,0,0,0,0,0,0,0,0,0,0,2162050,0,0,0,384111,0,0,0,0,0,0,637432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239616,379592,0,0,260524,0,0,0,0,0,0,0,0,0,0,0,1192.416,0,0,0,0,0,0,0,0,0,0,9570.487253,0,0,0,2304.666,0,0,0,0,0,0,17280.04872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12978.82,51221.21,0,0,3815.89,0,0,0,0,63,79,0,0,0,0,0,0,0
2020-01-12,38,0,24741.908,61770.83,14390.7,10351.208,29252.20918,9887.166939,0,19365.04224,18243.21024,19365.04224,9887.166939,7437.89,1121.832,18243.21024,0,9887.166939,13420.2,48350.63,7437.89,0,1996.608,16246.60224,0,0,283462.42,0,0,0,0,0,0,0,61234,0,0,0,0,0,0,0,0,0,0,2184102,0,0,0,332787,0,0,0,0,0,0,599783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225099,402131,0,0,433284,0,0,0,0,0,0,0,0,0,0,0,1121.832,0,0,0,0,0,0,0,0,0,0,9887.166939,0,0,0,1996.608,0,0,0,0,0,0,16246.60224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13420.2,48350.63,0,0,7437.89,0,0,0,0,38,78,0,0,0,0,0,0,0
2020-01-19,38,0,24741.908,111870.06,14390.7,10351.208,28427.95766,9725.497095,0,18702.46056,17627.04456,18702.46056,9725.497095,9903.88,1075.416,17627.04456,0,9725.497095,18610.64,93259.42,9903.88,0,2302.956,15324.08856,0,0,260097.02,0,0,0,0,0,0,0,61608,0,0,0,0,0,0,0,0,0,0,2236934,0,0,0,383826,0,0,0,0,0,0,564963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295749,516595,0,0,595752,0,0,0,0,0,0,0,0,0,0,0,1075.416,0,0,0,0,0,0,0,0,0,0,9725.497095,0,0,0,2302.956,0,0,0,0,0,0,15324.08856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18610.64,93259.42,0,0,9903.88,0,0,0,0,38,80,0,0,0,0,0,0,0
2020-01-26,37,0,24741.908,124458.69,14390.7,10351.208,39855.91878,9660.201674,0,30195.71711,29185.22111,30195.71711,9660.201674,8994.51,1010.496,29185.22111,0,9660.201674,18575.83,105882.86,8994.51,0,1542.168,15143.05311,12500,0,330264.51,0,0,0,0,0,0,0,51054,0,0,0,0,0,0,0,0,0,0,2395634,0,0,0,257028,0,0,0,0,0,0,608889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326532,441051,0,0,603157,0,0,0,0,0,0,0,0,0,0,0,1010.496,0,0,0,0,0,0,0,0,12500,0,9660.201674,0,0,0,1542.168,0,0,0,0,0,0,15143.05311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18575.83,105882.86,0,0,8994.51,0,0,0,0,37,82,-1,0,0,0,0,0,0
2020-02-02,27,0,24741.908,82197.03,14390.7,10351.208,13369.46421,9570.936214,0,3798.528,2621.376,3798.528,9570.936214,4328.12,1177.152,2621.376,0,9570.936214,16533.15,65663.88,4328.12,0,2621.376,0,0,0,194048.51,0,0,0,0,0,0,0,46159,0,0,0,0,0,0,0,0,0,0,2438514,0,0,0,436896,0,0,0,0,0,0,563291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230589,171911,0,0,367036,0,0,0,0,0,0,0,0,0,0,0,1177.152,0,0,0,0,0,0,0,0,0,0,9570.936214,0,0,0,2621.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16533.15,65663.88,0,0,4328.12,0,0,0,0,27,66,0,0,0,0,0,0,0
2020-02-09,26,0,62718.835,53126.39,47225.75,15493.085,12229.67223,8664.196225,0,3565.476,2345.196,3565.476,8664.196225,6194.86,1220.28,2345.196,0,8664.196225,10881.94,42244.45,6194.86,0,2345.196,0,0,0,451781.07,0,0,0,0,0,0,0,50284,0,0,0,0,0,0,0,0,0,0,2179256,0,0,0,390866,0,0,0,0,0,0,478577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83478,112973,0,0,498186,0,0,0,0,0,0,0,0,0,0,0,1220.28,0,0,0,0,0,0,0,0,0,0,8664.196225,0,0,0,2345.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10881.94,42244.45,0,0,6194.86,0,0,0,0,26,75,-1,6,2,15,3,2,-1
2020-02-16,9,0,62718.835,51663.46,47225.75,15493.085,62093.78459,8724.756587,0,53369.028,52150.908,53369.028,8724.756587,4363.85,1218.12,52150.908,0,8724.756587,19940.27,31723.19,4363.85,0,22751.484,16899.424,12500,0,27154.72,0,0,7192,0,0,0,0,47124,0,0,0,0,0,811558,0,0,0,0,2476470,0,0,0,242102,0,0,590708,0,0,0,346176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210736,102076,0,0,351267,0,0,0,0,0,0,359.6,0,0,0,0,1218.12,0,0,0,0,0,21298.872,0,0,12500,0,8724.756587,0,0,0,1452.612,0,0,16539.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19940.27,31723.19,0,0,4363.85,0,0,0,0,9,70,-1,3.571428571,0.142857143,12.71428571,0.142857143,-2.714285714,0.714285714
2020-02-23,17,0,62718.835,64984.88,47225.75,15493.085,70833.52719,9000.029179,0,61833.49801,60800.95401,61833.49801,9000.029179,778.42,1032.544,60800.95401,0,9000.029179,33845.29,31139.59,778.42,0,28230.24,32570.71401,0,0,215204.73,0,0,182211,0,0,0,0,29343,0,0,0,0,0,912501,0,0,0,0,2930839,0,0,0,532508,0,0,885459,0,0,0,152630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396057,115265,0,0,63285,0,0,0,0,0,0,9110.55,0,0,0,0,1032.544,0,0,0,0,0,25035.192,0,0,0,0,9000.029179,0,0,0,3195.048,0,0,23460.16401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33845.29,31139.59,0,0,778.42,0,0,0,0,17,50,2,6.857142857,2.857142857,12.71428571,3.857142857,2.428571429,-0.714285714
2020-03-01,7,0,62718.835,48018.56,47225.75,15493.085,32967.64395,8449.644952,0,24517.999,23700.543,24517.999,8449.644952,0,817.456,23700.543,0,8449.644952,25385.89,22632.67,0,0,15759.608,7940.935,0,0,193836.96,0,0,264504,0,0,0,0,29026,0,0,0,0,0,555903,0,0,0,0,2719108,0,0,0,146856,0,0,109470,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219745,104777,0,0,0,0,0,0,0,0,0,7940.935,0,0,0,0,817.456,0,0,0,0,0,14878.472,0,0,0,0,8449.644952,0,0,0,881.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25385.89,22632.67,0,0,0,0,0,0,0,7,52,4,8.857142857,7,18.14285714,3.571428571,3,-1
2020-03-08,6,0,24203.5825,21274.53,8750,15453.5825,16633.47092,4680.93192,0,11952.539,11389.275,11952.539,4680.93192,0,563.264,11389.275,0,4680.93192,10411.02,10863.51,0,0,8851.74,2537.535,0,0,108169.74,0,0,67515,0,0,0,0,16549,0,0,0,0,0,287802,0,0,0,0,1146462,0,0,0,145444,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94867,85103,0,0,0,0,0,0,0,0,0,2537.535,0,0,0,0,563.264,0,0,0,0,0,7979.076,0,0,0,0,4680.93192,0,0,0,872.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10411.02,10863.51,0,0,0,0,0,0,0,6,59,19,4.571428571,13.85714286,20.14285714,-3.857142857,-1.714285714,1
2020-03-15,8,0,24203.5825,0,8750,15453.5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100765.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,48,-22.71428571,9.285714286,2.142857143,-28.57142857,-25.42857143,11.14285714
2020-03-22,4,0,24203.5825,0,8750,15453.5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36044.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,59,-41.57142857,-14.14285714,-11.57142857,-47.14285714,-41.42857143,17.42857143
2020-03-29,6,0,24203.5825,0,8750,15453.5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115045.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,62,-42,-15,-15.85714286,-50,-45.85714286,18.42857143
2020-04-05,3,0,27860.05,0,7600,20260.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45087.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,58,-43.71428571,-14,-13.71428571,-52.14285714,-48.28571429,19.28571429
2020-04-12,14,0,27860.05,0,7600,20260.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102795.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,45,-44.28571429,-19.28571429,-22,-51.14285714,-46.42857143,18.71428571
2020-04-19,4,0,27860.05,0,7600,20260.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43128.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,40,-40.14285714,-14.85714286,-8.571428571,-48.28571429,-44.57142857,17.71428571
2020-04-26,2,0,27860.05,0,7600,20260.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,37,-35,-10,1.714285714,-44.57142857,-42.57142857,15.28571429
2020-05-03,12,0,27860.05,0,7600,20260.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207699.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,36,-30.14285714,-3.571428571,9.428571429,-41.42857143,-39.57142857,14.57142857
2020-05-10,16,0,65489.8075,0,27875,37614.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107412.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,36,-28.85714286,-5.142857143,14.42857143,-39.71428571,-37.57142857,13.85714286
